TickSpotters_ID,SpeciesID_Correct,StageID_Correct_Y_or_N,Corrected_Species_ID,Corrected_Sex,Corrected_Stage_ID,Feeding-time_days,TickSpotter_Response_SpeciesID,TickSpotter_Response_StageID,Date_Found,Found_on,Person_Age,Person_Sex,Pet_Type,State_Country,Zip_code
13295,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,5/18/15,On a person,,,,New York,11967
13310,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2.5,I don't know,I don't know,5/18/15,On a person,,,,Florida,32219
13264,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,5/18/15,On a person,,,,Vermont,5046
13316,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,5/18/15,On a person,,,,Ohio,43606
13344,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a pet,,,,Massachusetts,1886
13407,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,4,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a person,,,,New Hampshire,3820
13372,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,2,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a person,,,,Connecticut,6231
13364,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a pet,,,,Connecticut,6880
13366,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a pet,,,,New Jersey,7109
13390,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,5/19/15,Loose and wandering,,,,New York,11218
13371,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,4,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a person,,,,Pennsylvania,19380
13389,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a person,,,,California,94534
13385,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,5/19/15,On a person,,,,Pennsylvania,15022
13348,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,3,Brown Dog tick (Rhipicephalus sanguineus),Adult,5/19/15,On a person,,,,Georgia,30755
13404,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,Adult,5/19/15,On a person,,,,Indiana,47327
13409,N,Y,Gulf Coast Tick (Amblyomma maculatum),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a pet,,,,Alabama,35956
13369,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Adult,5/19/15,On a person,,,,Georgia,30028
13370,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,4,Lone Star tick (Amblyomma americanum),Adult,5/19/15,On a pet,,,,Georgia,30028
13459,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/19/15,On a person,,,,Oklahoma,73099
13327,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,3,I don't know,Adult,5/19/15,On a person,,,,Virginia,23455
13469,N,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Adult,5/19/15,On a person,,,,North Carolina,27546
13552,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,4,I don't know,Adult,5/19/15,On a pet,,,,Indiana,47129
13381,N,Y,Pacific Coast tick (Dermacentor occidentalis),Female,Adult,8,American Dog tick (Dermacentor variabilis),Adult,5/19/15,On a pet,,,,California,94566
13358,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,I don't know,I don't know,5/19/15,Loose and wandering,,,,Massachusetts,1545
13340,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,5/19/15,On a person,,,,Georgia,30188
13800,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,5/19/15,On a person,,,,Illinois,60033
13349,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,5/19/15,On a person,,,,Illinois,60631
13386,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,7,I don't know,I don't know,5/19/15,Loose and wandering,,,,Illinois,61525
13394,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,5/19/15,On a person,,,,Missouri,64601
13672,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,2,I don't know,I don't know,5/19/15,On a person,,,,Oklahoma,73173
13472,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),I don't know,5/19/15,On a person,,,,Pennsylvania,17302
13437,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,7,I don't know,I don't know,5/19/15,On a person,,,,Massachusetts,1886
13432,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,5/19/15,On a person,,,,New York,11937
13384,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,5/19/15,On a person,,,,North Carolina,27587
13361,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,5/19/15,On a person,,,,North Carolina,28546
13363,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,5/19/15,On a person,,,,North Carolina,28546
13351,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,1,I don't know,I don't know,5/19/15,On a person,,,,Idaho,83442
13585,N,N,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,0,I don't know,I don't know,5/19/15,On a person,,,,California,95421
13400,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,5/19/15,On a person,,,,New Jersey,7821
13375,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,Blacklegged or Deer tick (Ixodes scapularis),Nymph,5/19/15,On a person,,,,New York,11222
13354,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3,Blacklegged or Deer tick (Ixodes scapularis),Nymph,5/19/15,On a person,,,,New York,12603
13412,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1.5,I don't know,Nymph,5/19/15,On a person,,,,Virginia,22207
13336,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,I don't know,I don't know,5/19/15,On a person,,,,New Jersey,7882
13403,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,I don't know,I don't know,5/19/15,On a person,,,,New Jersey,8826
13777,Y,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2,Lone Star tick (Amblyomma americanum),I don't know,5/19/15,On a person,,,,North Carolina,27516
13395,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,5/19/15,On a person,,,,New Jersey,8330
13797,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2,I don't know,I don't know,5/19/15,On a person,,,,Maryland,20852
13408,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,5/19/15,On a person,,,,Florida,32540
13352,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,5/19/15,On a person,,,,Massachusetts,2090
13609,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,5/19/15,On a person,,,,California,95630
13573,N,N,Not a tick_unknown,Unknown,Unknown,N/A,Blacklegged or Deer tick (Ixodes scapularis),Nymph,5/19/15,On a person,,,,New Jersey,8330
13479,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/20/15,On a person,,,,New Jersey,7095
13473,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/20/15,On a person,,,,New York,12015
15186,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,2,American Dog tick (Dermacentor variabilis),Adult,5/20/15,On a person,,,,Virginia,22903
13425,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,5/20/15,Loose and wandering,,,,Ohio,45750
13434,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/20/15,On a person,,,,Illinois,60050
13486,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,4,American Dog tick (Dermacentor variabilis),Adult,5/20/15,On a person,,,,Illinois,60463
14059,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/20/15,On a person,,,,Illinois,60532
13458,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,5/20/15,On a person,,,,California,94954
13456,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,Adult,5/20/15,On a person,,,,New York,10595
13478,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/20/15,On a person,,,,Wisconsin,54016
13420,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,5/20/15,On a person,,,,Illinois,60651
13474,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,5/20/15,On a person,,,,Massachusetts,1982
13471,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,5/20/15,On a person,,,,Massachusetts,2492
13487,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,5/20/15,On a person,,,,New York,13131
14445,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/20/15,On a person,,,,New Jersey,8009
13450,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/20/15,On a person,,,,New York,11932
13466,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/20/15,On a person,,,,New York,11949
14189,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/20/15,On a pet,,,,Virginia,22030
14161,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/20/15,On a person,,,,Tennessee,37211
13549,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),I don't know,5/20/15,On a person,,,,Pennsylvania,18901
13489,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),I don't know,5/20/15,On a person,,,,Michigan,48103
13464,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,4,I don't know,I don't know,5/20/15,On a person,,,,Massachusetts,1950
13512,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,5/20/15,On a person,,,,New Hampshire,3867
13406,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,5/20/15,On a pet,,,,New York,11709
13969,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,2,I don't know,I don't know,5/20/15,On a person,,,,New York,14150
13519,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,5/20/15,On a person,,,,Tennessee,37601
13477,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,5/20/15,On a person,,,,Ohio,45503
13446,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,5,I don't know,I don't know,5/20/15,On a pet,,,,Indiana,46058
13788,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,5/20/15,Loose and wandering,,,,Michigan,49445
14937,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,0,I don't know,I don't know,5/20/15,Loose and wandering,,,,Illinois,60067
13452,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,I don't know,Larva,5/20/15,On a person,,,,Illinois,61856
13424,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,5/20/15,On a person,,,,Connecticut,6320
13506,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,I don't know,I don't know,5/20/15,On a person,,,,Massachusetts,1453
13494,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,I don't know,I don't know,5/20/15,On a person,,,,Wisconsin,53582
14184,Y,N,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),I don't know,5/20/15,On a person,,,,New York,11751
13447,Y,N,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),I don't know,5/20/15,On a person,,,,Alabama,35811
14079,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,5/20/15,On a person,,,,Virginia,22003
13330,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,5/20/15,On a person,,,,North Carolina,27317
13575,N,N,Lone Star tick (Amblyomma americanum),Larva,Larva,2,I don't know,I don't know,5/20/15,On a person,,,,Virginia,20169
13440,N,N,Lone Star tick (Amblyomma americanum),Larva,Larva,1.5,I don't know,I don't know,5/20/15,On a person,,,,Missouri,64055
13433,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,5/20/15,On a person,,,,Massachusetts,1606
13442,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,Blacklegged or Deer tick (Ixodes scapularis),Nymph,5/20/15,On a person,,,,New Jersey,8822
13572,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,I don't know,I don't know,5/20/15,On a person,,,,New York,10956
13422,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,5/20/15,On a person,,,,Virginia,20147
13476,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,5/20/15,On a person,,,,Virginia,20165
13427,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,5/20/15,On a person,,,,Virginia,20194
13468,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,Cayenne Tick (Amblyomma cajennense),I don't know,5/20/15,On a person,,,,Virginia,23434
13431,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,5/20/15,On a person,,,,North Carolina,27587
13516,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,I don't know,5/20/15,On a person,,,,Indiana,47401
13517,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,3,I don't know,I don't know,5/20/15,On a person,,,,Indiana,47401
13448,N,N,Unknown,Unknown,Unknown,0,I don't know,Adult,5/20/15,On a pet,,,Dog,Arkansas,72211
13491,N,N,Unknown,Unknown,Unknown,0,I don't know,Adult,5/20/15,On a person,,,,Oklahoma,73703
13496,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/21/15,On a person,,,,Massachusetts,1301
13623,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/21/15,On a pet,,,,Connecticut,6031
13503,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,3,American Dog tick (Dermacentor variabilis),Adult,5/21/15,On a person,,,,New York,14092
13594,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,5/21/15,On a pet,,,,Minnesota,55102
13518,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,8,Brown Dog tick (Rhipicephalus sanguineus),Adult,5/21/15,On a pet,,,,New Hampshire,3452
13539,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,Brown Dog tick (Rhipicephalus sanguineus),Adult,5/21/15,On a person,,,,North Carolina,27703
13985,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,5/21/15,On a person,,,,Massachusetts,1923
13528,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/21/15,On a person,,,,Maryland,20619
13504,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,1,Lone Star tick (Amblyomma americanum),Adult,5/21/15,On a person,,,,Maryland,20687
13578,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Adult,5/21/15,On a person,,,,Virginia,22192
13508,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,7,Lone Star tick (Amblyomma americanum),Adult,5/21/15,On a person,,,,Georgia,30668
13495,Y,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),I don't know,5/21/15,Loose and wandering,,,,Massachusetts,1801
13522,Y,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,American Dog tick (Dermacentor variabilis),I don't know,5/21/15,On a person,,,,Connecticut,6092
13529,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,3.5,I don't know,I don't know,5/21/15,On a person,,,,Maine,4253
13769,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,Brown Dog tick (Rhipicephalus sanguineus),Nymph,5/21/15,On a person,,,,New Jersey,8822
13891,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,5/21/15,On a person,,,,New York,14092
15845,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,I don't know,I don't know,5/21/15,On a person,,,,Pennsylvania,17512
13555,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,1,I don't know,I don't know,5/21/15,On a person,,,,Minnesota,55038
15660,N,N,American Dog tick (Dermacentor variabilis),Female,Adult,1,I don't know,I don't know,5/21/15,On a person,,,,Illinois,61032
13955,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,I don't know,5/21/15,On a person,,,,Massachusetts,1060
13546,N,N,Gulf Coast Tick (Amblyomma maculatum),Male,Adult,1,I don't know,I don't know,5/21/15,On a pet,,,,North Carolina,28269
13535,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,5/21/15,On a person,,,,New Jersey,8753
13584,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,3,I don't know,I don't know,5/21/15,On a pet,,,,Virginia,20176
13564,Y,N,Pacific Coast tick (Dermacentor occidentalis),Male,Adult,1,Pacific Coast tick (Dermacentor occidentalis),I don't know,5/21/15,On a person,,,,California,94707
13500,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1,I don't know,Nymph,5/21/15,On a person,,,,Maryland,21250
13571,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,Blacklegged or Deer tick (Ixodes scapularis),Larva,5/21/15,On a person,,,,New York,14850
13560,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,Blacklegged or Deer tick (Ixodes scapularis),Larva,5/21/15,On a person,,,,Pennsylvania,18080
13505,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,2,I don't know,I don't know,5/21/15,On a person,,,,Massachusetts,1463
13513,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1,I don't know,I don't know,5/21/15,On a person,,,,Rhode Island,2852
13533,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,3.5,I don't know,I don't know,5/21/15,On a pet,,,,Maine,4011
13511,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,1.5,I don't know,I don't know,5/21/15,On a person,,,,New York,10977
